asset_id,name,indoor_outdoor,timestamp,temp_c_barajas,meteorological_hazard_state,tree_count_50m,exposure_measurement_method,exposure_state,exposure_override_note,water_dist_m,transit_dist_m,adaptation_state,feasibility_state,exclusion_reason,evidence_confidence,missing_inputs,method_version,station_used,station_representativeness_note
A22,Palacio de Cristal,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,1,"polygon+15m (real extent, 1292 m2)",MODERATE,,54.4,391.4,GOOD,FEASIBLE,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A22,Palacio de Cristal,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,1,"polygon+15m (real extent, 1292 m2)",MODERATE,,54.4,391.4,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A22,Palacio de Cristal,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,1,"polygon+15m (real extent, 1292 m2)",MODERATE,,54.4,391.4,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A23,Jardines de Cecilio Rodríguez,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,4,"polygon+15m (real extent, 32225 m2)",LOW,,14.2,115.4,GOOD,FEASIBLE,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A23,Jardines de Cecilio Rodríguez,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,4,"polygon+15m (real extent, 32225 m2)",LOW,,14.2,115.4,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A23,Jardines de Cecilio Rodríguez,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,4,"polygon+15m (real extent, 32225 m2)",LOW,,14.2,115.4,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A24,La Rosaleda,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,2,"polygon+15m (real extent, 7825 m2)",MODERATE,,1.2,338.1,GOOD,FEASIBLE,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A24,La Rosaleda,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,2,"polygon+15m (real extent, 7825 m2)",MODERATE,,1.2,338.1,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A24,La Rosaleda,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,2,"polygon+15m (real extent, 7825 m2)",MODERATE,,1.2,338.1,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A25,Jardín del Parterre,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,2,"polygon+15m (real extent, 3968 m2)",MODERATE,,42.5,115.6,GOOD,FEASIBLE,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A25,Jardín del Parterre,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,2,"polygon+15m (real extent, 3968 m2)",MODERATE,,42.5,115.6,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A25,Jardín del Parterre,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,2,"polygon+15m (real extent, 3968 m2)",MODERATE,,42.5,115.6,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A26,Monumento a Alfonso XII,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,0,"polygon+15m (real extent, 87 m2)",HIGH,,85.4,402.4,LIMITED,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A26,Monumento a Alfonso XII,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,0,"polygon+15m (real extent, 87 m2)",HIGH,,85.4,402.4,LIMITED,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A26,Monumento a Alfonso XII,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,0,"polygon+15m (real extent, 87 m2)",HIGH,,85.4,402.4,LIMITED,NOT RECOMMENDED,"orange-level regional heat warning (39-42C) combined with low measured tree density at this site (bottom tercile of pilot sample, i.e. poor on-site shade)",MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A27,Jardines del Arquitecto Herrero Palacios,outdoor,2023-08-21T12:00:00+02:00,34.2,LOW,22,"polygon+15m (real extent, 27283 m2)",LOW,,66.6,130.8,GOOD,FEASIBLE,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A27,Jardines del Arquitecto Herrero Palacios,outdoor,2023-08-21T15:00:00+02:00,38.8,ELEVATED,22,"polygon+15m (real extent, 27283 m2)",LOW,,66.6,130.8,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
A27,Jardines del Arquitecto Herrero Palacios,outdoor,2023-08-21T18:00:00+02:00,40.5,SEVERE,22,"polygon+15m (real extent, 27283 m2)",LOW,,66.6,130.8,GOOD,FEASIBLE WITH CONDITIONS,,MEDIUM,,phase1.1-baseline-hardening-v1.1,"AEMET 08221 Madrid/Barajas (WMO) / AEMET indicativo 3129, ~9 km NE of study area","Hourly hazard input is Madrid/Barajas (~9 km NE of study area; open airport apron). Real Retiro (in/adjacent to study area) hourly data was sought and found unobtainable without account registration or payment - see docs/PHASE1_1_BASELINE_HARDENING.md Audit 1. Retiro's OFFICIAL daily max (40.0C, 21 Aug 2023) and monthly mean (28.0C, Aug 2023) are used as independent cross-checks: Barajas ran +0.5C warmer at daily-max and +0.11C warmer at monthly-mean for the same period, i.e. close regional agreement at daily/monthly scale, but hourly-scale agreement is NOT independently verified and must not be assumed at sub-daily resolution."
